{'question_idx': 3, 'pred_final_answer': '9', 'true_final_answer': '25'}
{'question_idx': 1271, 'pred_final_answer': '10', 'true_final_answer': '803'}
{'question_idx': 1276, 'pred_final_answer': '4', 'true_final_answer': '3'}
{'question_idx': 1277, 'pred_final_answer': '28', 'true_final_answer': '842'}
{'question_idx': 1280, 'pred_final_answer': '60', 'true_final_answer': '8'}
{'question_idx': 1282, 'pred_final_answer': '30000', 'true_final_answer': '45000'}
{'question_idx': 1285, 'pred_final_answer': '30', 'true_final_answer': '150'}
{'question_idx': 1286, 'pred_final_answer': '4', 'true_final_answer': '72000'}
{'question_idx': 1289, 'pred_final_answer': '39', 'true_final_answer': '59'}
{'question_idx': 1290, 'pred_final_answer': '215', 'true_final_answer': '25'}
{'question_idx': 1291, 'pred_final_answer': '4', 'true_final_answer': '7'}
{'question_idx': 1295, 'pred_final_answer': '75000', 'true_final_answer': '25000'}
{'question_idx': 1297, 'pred_final_answer': '70', 'true_final_answer': '145'}
{'question_idx': 1300, 'pred_final_answer': '5', 'true_final_answer': '30'}
{'question_idx': 1301, 'pred_final_answer': '14', 'true_final_answer': '6'}
{'question_idx': 1303, 'pred_final_answer': '6', 'true_final_answer': '35'}
{'question_idx': 1304, 'pred_final_answer': '40', 'true_final_answer': '20'}
{'question_idx': 1307, 'pred_final_answer': '20', 'true_final_answer': '25'}
{'question_idx': 1308, 'pred_final_answer': '10', 'true_final_answer': '91'}
{'question_idx': 1314, 'pred_final_answer': '5', 'true_final_answer': '6'}
